tu_id	speaker	start	end	parent_tu_id	text
54	PST083_trad	146.250	151.880	53	oppure che ne so ehm  vogliamo andare alla alberiana per dirti sai il negozio qua di fianco xxx
103	PST085_trad	241.470	243.290	102	non ti preoccupare ho messo una e
173	PST083_trad	396.280	401.820	172	appunto gruppo cioè non ti metti a mettere tutti i nomi perchè sarebbe complicato però comunque presso il @nomeassociazione
239	PST083_trad	573.855	578.189	238	adolescent~ cioè il gruppo folcloristico il gruppo @nomegruppo
246	PST085_trad	585.889	589.000	245	alcuni ragazzi del gruppo che ballano tipo
248	PST085_trad	589.238	591.838	247	molto facile e poi mh lo sviluppiamo a parole
253	PST083_trad	598.878	600.022	252	il gruppo e basta
262	PST083_trad	631.744	634.570	261	i gruppi di ragazzi del gruppo @nomegruppo
277	PST083_trad	661.719	665.230	276	amore mio amore mio sangue mio
303	PST085_trad	759.849	761.067	302	xx signora @ecaterina
320	PST083_trad	789.155	792.033	319	siamo invitati alla fiaccolata oh di nuovo
416	PST085_trad	1037.126	1038.648	415	come la televisione
484	PST083_trad	1208.483	1210.505	483	o chiediamo a signora @ecaterina
488	PST083_trad	1215.457	1216.522	487	ah ma è qua signora @ecaterina
490	PST083_trad	1217.933	1219.222	489	signora @ecaterina
506	PST094_trad	1242.500	1243.645	505	a filmare
509	PST085_trad	1243.685	1245.356	508	eh sì per le scene
511	PST094_trad	1245.350	1249.106	510	beh sì facciamo qualcosa il nove facciamo mh
514	PST094_trad	1250.878	1254.311	513	tradizionali okay metteremo anche balli tradizionali bom
517	PST094_trad	1256.633	1257.922	516	non vi~ nove marzo
520	PST094_trad	1258.989	1264.033	519	lo faranno anche i ragazzi più piccoli lo faranno faremo qualcosa con taraf e faremo tutto
526	PST094_trad	1268.988	1274.922	525	ah sì xxx vostra sai iniziamo prima con questi più piccini e~
530	PST094_trad	1278.355	1280.988	529	perché con l'altro san giuseppe
597	PST083_trad	1549.000	1550.588	596	intervista a signora @ecaterina
600	PST083_trad	1554.922	1558.022	599	signora @ecat~ eh sarebbe signora solo che
609	PST093_trad	1574.044	1574.445	608	signora
619	PST083_trad	1588.910	1591.424	618	cioè noi anche se parliamo italiano è sempre signora @ecaterina
625	PST082_trad	1607.899	1609.321	624	signora insegnante
630	PST083_trad	1624.589	1627.578	629	signora @ecaterina che racconta che ne so la storia del
632	PST085_trad	1627.578	1628.533	631	del centro
668	PST093_trad	1710.767	1712.011	667	signora @ecaterina
671	PST085_trad	1728.178	1729.141	670	signora @ecaterina
673	PST083_trad	1729.066	1732.122	672	signora @ecaterina e un intervistatore a caso
675	PST093_trad	1729.098	1729.870	674	signora @ecaterina
738	PST093_trad	1949.707	1951.533	737	le puoi fare a signora @ecaterina do~
