tu_id	speaker	start	end	parent_tu_id	text
60	PST087_trad	123.230	125.270	59	e poi appunto ci sono i nonni
73	PST087_trad	150.230	153.280	72	tipo ah ti ricordi com'era in romania quando c'era
81	PST092_trad	162.640	168.330	80	sì eh la signora @lia valla a trovare la signora @lia che organizza tutti gli eventi ma vederla non la vede nessuno
100	PST086_trad	204.420	205.440	99	metti danza
119	PST092_trad	242.090	246.020	118	no aveva più senso @iacob a danza perché @iacob è il nostro istruttore
193	PST087_trad	446.040	450.720	192	aspetta ma noi dobbiamo comunque abbiamo lo spettacolo no che hai detto abbiamo ancora spettacoli no?
209	PST092_trad	477.400	478.590	208	il primo marzo
211	PST092_trad	479.410	481.720	210	ehm nove marzo e ventidue febbraio
215	PST086_trad	482.660	485.050	214	il primo parzo andiamo in montagna
230	PST092_trad	511.910	518.720	229	io pensavo di usare i video vecchi che abbiamo fatto sai no quando abbiamo trascorso le feste lì dove c'è stato (tremarti)
237	PST092_trad	528.540	531.290	236	ma non è canto è danza con i costumi
240	PST092_trad	532.250	532.880	239	è questa
244	PST092_trad	534.275	535.965	243	è danza con i costumi
282	PST092_trad	602.040	603.480	281	tu no
284	PST086_trad	603.600	605.440	283	mi registrano anche
306	PST092_trad	637.750	639.350	305	eh gli avanzati più
311	PST087_trad	645.900	650.000	310	perché @iacob serve una che però orchestra una scena con l'orchestra
317	PST087_trad	654.330	655.620	316	se no la signora @ecaterina
319	PST092_trad	655.640	658.120	318	no allora questa la facciamo tipo avanzati
325	PST087_trad	665.060	667.360	324	eh però non so se hanno una canzone con l'orchestra
420	PST092_trad	849.580	851.400	419	mh abbigliamento
459	PST087_trad	926.830	931.270	458	sì però se vogliamo fare allora fai parlare @iacob se non trovi più xx perché è lui l'istruttore
461	PST087_trad	931.720	933.480	460	o se no fai parlare il signor @cosmin
463	PST086_trad	933.780	935.550	462	sì ma il signor @cosmin mica parla no
465	PST092_trad	935.040	936.825	464	no no il signor bodgan non parla mai
514	PST092_trad	1040.150	1043.892	513	facciamo @michi per taraf eh per taraf per i balli
516	PST092_trad	1044.266	1047.932	515	@iacob per taraf e magari aggiungiamo delle soliste con taraful
527	PST086_trad	1072.258	1074.091	526	musica non so
533	PST092_trad	1078.840	1081.800	532	no taraful perché orchestra è di signor @popescu taraful
539	PST092_trad	1095.266	1100.141	538	eh lo so ma il taraf mi sembra sia più da famiglia cosa vuoi che ti dica
547	PST092_trad	1123.524	1126.391	546	@anita ha vinto il premio va bene @anita
552	PST092_trad	1136.133	1138.425	551	magari tipo ora di canto di canzone di gruppo
555	PST087_trad	1139.116	1142.333	554	sì o se no mettiamo tipo cinque ragazze che cantano la canzone di gruppo
558	PST092_trad	1144.375	1149.183	557	sai quali possiamo mettere possiamo mettere quello che è stato a oradea
561	PST092_trad	1154.741	1157.483	560	possiamo riprendere le ragazze di oradea che sono cinque
563	PST087_trad	1158.257	1158.807	562	cinque
566	PST092_trad	1159.282	1160.390	564	xx xx cinque
573	PST092_trad	1176.224	1177.267	572	@romina se vuole
584	PST092_trad	1193.224	1196.892	583	tanto possiamo magari chiedere i microfoni anche a signora @ecaterina ha due microfoni
592	PST092_trad	1208.324	1208.866	591	canzone?
680	PST092_trad	1355.258	1356.400	679	la festa della mamma
