tu_id	speaker	start	end	parent_tu_id	text
1	PST085_trad	0.660	2.520	0	io non parlo italiano
24	PST203_trad	38.744	42.520	23	dai bene, allora facciamo la:
32	PST092_trad	57.000	57.968	31	com'è nato il centro
56	PST092_trad	104.050	109.160	55	po~ all~ io pensavo perché sarebbe brutto perché che poi la signora @ecaterina c'ha la telecamera puntata davanti no
106	PST085_trad	193.690	198.050	105	ah ma dite da qua eh tipo da dietro ah ok mi piace bene bene
111	PST085_trad	198.760	199.210	110	mi piace
114	PST085_trad	201.860	203.210	113	mi piace sì
127	PST092_trad	230.475	234.250	126	cioè l'unica cosa che si sente sono quelli in sala dei nonni ma sala dei nonni è chiusa non c'è nessuno
142	PST092_trad	258.140	260.059	141	io ho fatto com'è nato il centro
176	PST085_trad	342.140	343.960	175	e vabbè il signor @cosmin più o meno
178	PST087_trad	344.160	346.840	177	il signor @cosmin ha fatto prima faceva la signora @ecaterina
180	PST092_trad	345.350	346.828	179	il signor @cosmin
182	PST092_trad	346.990	349.100	181	e sì prima c'era la signora @ecaterina e
197	PST092_trad	380.230	388.290	196	com'è nata il centro penso che lo sp~ cioè lo collegheremo anche tanto dal spostamento tra romania e italia, quindi penso che sarà proprio una cosa naturale che andrà
203	PST092_trad	399.360	404.410	202	perché la signora @ecaterina se tu ci pensi ha sei figli tre femmine e tre maschi
220	PST092_trad	430.720	436.760	219	no ma io son contenta di signora @ecaterina però comunque prima o poi la signora @ecaterina poverina dovrà andare in pensione cioè è stanca quanto tem~
223	PST092_trad	436.960	438.940	222	quanto tempo dedica al centro
229	PST092_trad	440.820	442.420	228	te lo giuro la signora @ecaterina
231	PST092_trad	442.620	445.985	230	io certe volte la vedo che è proprio sfinita e dico xx
235	PST092_trad	451.856	455.847	234	quanto tempo dedica al centro
250	PST092_trad	486.672	491.276	248	collegato al com'è nato il centro
258	PST085_trad	499.307	505.841	257	tra com'è nato il centro no, uniscila a com'è nato il centro, come ha iniziato a prendersi a prendere forma
281	PST087_trad	568.370	574.510	280	ma tipo da dove chiederle semplicemente tipo signora @ecaterina tipo da dove è venuta la vostra passione per il folklore così
284	PST085_trad	574.670	577.719	283	ma no non riferito a signora @ecaterina, è riferito ai figli
317	PST092_trad	628.570	630.676	316	hai matematica con la signora @ecaterina?
322	??_trad	640.590	641.530	321	la signora @ecaterina
343	PST092_trad	679.277	681.781	342	oltre al centro si occupa di qualcos'altro
350	PST087_trad	694.294	699.597	349	ma guarda che dopo un po' cioè la signora @ecaterina non è una di quelle persone che devi tirarle fuori le parole di bocca
357	PST092_trad	707.860	710.200	356	madonna e la signora @ecaterina conti~ è vero
369	PST092_trad	729.376	734.752	368	cioè come è nato il centro come ha vissuto lo spostamento tra romania e italia che sono collegate cioè penso lo dirà tutto insieme
372	PST092_trad	735.110	737.563	371	poi come sono nate le attività del centro
377	PST085_trad	746.283	749.830	376	poi com'è nato il centro come sono nate le attività del centro
391	PST085_trad	771.620	773.920	390	x non me la ricordavo non sapevo che doveva essere
397	PST085_trad	780.150	782.480	396	ma vai stai zitto stai zitto
400	PST092_trad	783.830	786.320	399	com'è nata eh com'è nato il centro
403	PST092_trad	788.060	791.420	402	che sensazioni ha avuto al primo spettacolo e quanto tempo dedica al centro
