tu_id	speaker	start	end	parent_tu_id	text
23	PST001_trad	38.840	40.615	22	per la questione di
30	PST001_trad	49.970	51.257	29	per questo siamo venuti qui
33	PST001_trad	51.951	53.899	32	per la sua malattia
35	PST001_trad	54.614	57.806	34	il trattamento in italia è stato
46	PST001_trad	72.768	75.407	45	abbiamo fatto le pratiche per l'assistenza
48	PST001_trad	76.256	78.486	47	ospedaliera di mio figlio
51	PST001_trad	79.402	84.565	50	in novembre in che data?
54	PST001_trad	87.051	93.407	53	non mi ricordo la data però ci hanno ricoverato mio figlio e io
57	PST001_trad	96.305	100.064	56	siamo rimasti dieci giorni
60	PST001_trad	100.650	103.560	59	gli hanno fatto tutti gli esami
63	PST001_trad	104.267	108.903	62	in perù hanno impiegato circa due anni
67	PST001_trad	110.213	111.870	66	qui è stato velocissimo
71	PST001_trad	112.842	113.245	70	quindi
75	PST001_trad	121.579	127.360	74	perché in perù era in lista per un trapianto di cuore
80	PST001_trad	128.225	130.611	79	in perù non c'era altra
82	PST001_trad	131.320	132.893	81	non mi davano alte opzioni
85	PST001_trad	133.391	135.830	84	sì allora qui in italia sì
87	PST001_trad	136.147	144.600	86	mi hanno dato un'altra opzione e quindi gli hanno fatto questo intervento in gennaio
89	PST001_trad	145.731	150.661	88	c'è un'altra possibilità grazie a cui non ha bisogno del trapianto del cuore
94	PST001_trad	156.225	157.919	93	è migliorato
96	PST001_trad	158.848	162.094	95	ovviamente siamo felici per questo
99	PST001_trad	162.683	164.500	98	riguardo a mio figlio
112	PST001_trad	196.604	198.637	111	abbiamo visitato pochi posti
114	PST001_trad	198.831	203.632	113	in realtà perché ci siamo occupati più di nostro figlio della salute di nostro figlio
117	PST001_trad	204.235	209.741	116	siamo stati impegnati con questo in questi cinque mesi che sono stata qui
152	PST002_trad	263.169	264.547	151	molto troppo tranquillo
165	PST001_trad	281.495	281.778	164	allora
194	PST002_trad	315.325	316.339	193	solo da fuori
199	PST002_trad	320.587	322.227	198	qual è la chiesa in alto?
217	PST001_trad	342.315	350.200	216	altri posti non siamo riusciti a visitarli
221	PST002_trad	350.707	351.307	220	ci mancano
230	PST001_trad	363.760	373.013	229	niente andiamo a scuola per imparare un po' di più la lingua per poter parlare
234	PST001_trad	373.760	380.067	233	e interagire con gli italiani
237	PST001_trad	381.560	389.333	236	perché la lingua è molto importante importantissimo perché se no è difficile
242	PST001_trad	392.930	398.000	241	all'inizio come si dice ho fatto molta fatica
253	PST001_trad	408.240	410.510	252	piangeva
266	PST001_trad	424.620	430.435	265	ancora non va a scuola perché il non dottore non ha
273	PST001_trad	438.133	442.973	272	ha l'appuntamento in ospedale e mi dirà se
276	PST001_trad	443.770	446.530	275	può andare o no a scuola
284	PST001_trad	459.700	463.656	283	perché la zona dove abitiamo diciamo
291	PST001_trad	467.100	471.120	290	molto ogni giorno si può dire no?
294	PST001_trad	471.333	473.173	293	è
296	PST001_trad	474.360	478.903	295	e per mio figlio non va bene no quindi
300	PST001_trad	481.331	487.126	299	non abbiamo un altro posto in cui abitare quindi dobbiamo aspettare
305	PST001_trad	487.844	490.825	304	perché mio marito non lavora ancora
