tu_id	speaker	start	end	parent_tu_id	text
43	PST092_trad	66.840	67.600	42	si è ubriacata
45	PST092_trad	68.140	69.340	44	oddio
47	PST092_trad	70.025	73.502	46	dio tu ti lamentavi di me tu sei ancora più pa~ dammi faccio io
50	PST092_trad	73.965	75.650	49	l'ha trovata l'ha trovata
53	PST087_trad	75.400	75.975	52	sì
55	PST092_trad	76.165	78.225	54	l'ha trovata dammi che l'ha
57	PST092_trad	78.980	81.370	56	l'ha trovata l'ha trovata
59	PST087_trad	78.990	80.340	58	anch'io l'ho trovata
62	PST092_trad	84.110	84.950	61	l'ha trovata?
127	PST092_trad	212.450	214.753	126	dio mi si sta impallando il cervello
156	PST092_trad	287.130	288.790	155	eh dice la gioia delle ragazze
162	PST092_trad	301.401	307.771	161	mh non so come lo intendesse la signora ecaterina però secondo me voleva fare sia la versione in rumeno che in italiano in più lingue
190	PST092_trad	387.780	389.680	189	spingi più dentro quella sedia
217	PST092_trad	428.870	431.500	216	sì sei un ragazzo ti ha cresciuto cosa vuoi
268	PST092_trad	509.470	511.370	267	sono camicie per ragazzi
271	PST092_trad	512.515	514.545	270	penso sia di bacau non so
273	PST087_trad	514.745	515.475	272	credi
357	PST087_trad	691.330	692.780	356	dell'avanzati
415	PST092_trad	819.170	820.270	414	di' oh mamma mia
417	PST092_trad	821.075	821.935	416	oh mamma mia
421	PST092_trad	823.050	823.890	420	oh mamma mia
471	PST092_trad	878.108	879.208	470	lui è un capo
604	PST092_trad	1063.930	1068.090	603	adesso che ci penso se prendiamo il cappello che c'è del signor mihai quello di elfo
630	PST092_trad	1094.890	1098.970	629	bugie non si dicono le bugie se dici le bugie
632	PST092_trad	1099.040	1101.320	631	xx xx non le dire
701	PST092_trad	1209.770	1214.370	700	la signora ecaterina se mi sente dire băi sai come mi uccide mi fa proprio mi taglia a fettine
738	PST092_trad	1267.870	1268.440	737	scendi
829	PST087_trad	1410.390	1411.950	828	il formaggio puzza
870	PST092_trad	1475.667	1478.156	869	è andato dalle mamme con una graffetta come si dice graffetta
889	PST092_trad	1514.660	1515.880	888	gli mettiamo il foulard tradizionale romeno
892	PST092_trad	1518.011	1518.867	891	hai un foulard?
