tu_id	speaker	start	end	parent_tu_id	text
55	PST092_trad	124.510	125.800	54	più l'orchestra
57	PST092_trad	126.180	127.760	56	cioè più l'orchestra più  canto
115	PST083_trad	307.390	314.620	114	hai presente che ti dicevo che dobbiamo fare delle riprese tipo mentre tessi a cucire
194	PST092_trad	481.670	486.550	193	oppure possiamo già chiedere tipo a qualcuno c'è la signora @gabriela che viene a portare @maria
266	PST092_trad	626.010	628.300	265	orchestra è guidata dal signor @popescu taraful da @iacob
294	PST092_trad	716.880	718.120	293	uh la signora @ecaterina
299	PST092_trad	725.600	729.320	298	@michi @michi diceva se no il signor @cosmin
303	PST083_trad	735.660	738.350	302	no io direi direi la signora @ecaterina sinceramente
320	PST092_trad	776.770	777.600	319	il tour del centro
332	PST092_trad	804.920	812.410	331	un giovedì non fa non ha senso farlo il giovedì ci sono solo i principianti io di pensavo a sabato che siamo un po' tutti sia piccoli
342	PST092_trad	824.860	826.250	341	eh il tour del centro
370	PST083_trad	882.300	885.490	369	sei che fai un tour con che ne so la signora @ecaterina che parla no
445	PST083_trad	1066.870	1069.920	444	e là però mh bisogna chiedere alla signora @ecaterina
487	PST087_trad	1148.620	1149.530	486	buona sera
489	PST083_trad	1149.515	1150.115	488	buona sera
491	PST092_trad	1150.150	1150.820	490	buona sera
523	PST092_trad	1226.220	1227.050	521	buona sera
524	PST083_trad	1226.220	1227.050	522	sera
543	PST087_trad	1246.860	1248.960	542	ma se no anche tipo al transilvano
549	PST087_trad	1254.330	1255.750	548	uh al transilvano
552	PST092_trad	1256.570	1262.600	551	tu vai dal transilvano vai alla macelleria a parlare con il transilvano figuriamoci
579	PST092_trad	1306.450	1307.080	578	di romeni
586	PST092_trad	1316.820	1319.410	584	è tornata e non ritornerà più
606	PST092_trad	1354.550	1357.270	605	ehm dove si fanno i documenti
608	PST092_trad	1357.690	1359.900	607	e intervistare il signore al consolato
634	PST083_trad	1400.410	1402.190	633	che è la figlia del capo del consolato
641	PST092_trad	1410.910	1413.350	640	tema generale intervistare il signore del consolato
647	PST092_trad	1423.550	1433.620	646	sì ma mi sa che ha da fare ancora con qualcuno ((scrivendo)) intervistare il signore del consolato
652	PST092_trad	1444.830	1447.170	651	persone signore del consolato
657	PST092_trad	1452.300	1456.020	656	location dove la facciamo al consolato o qua (.) consolato
660	PST092_trad	1459.740	1463.060	659	consolato quando eh da vedere inquadrature primo piano?
670	PST092_trad	1491.860	1492.850	669	sì mamma
675	PST092_trad	1507.700	1508.570	674	ora?
677	PST092_trad	1512.490	1515.040	676	glieli do domani perché glieli dai oggi
679	PST092_trad	1516.525	1519.465	678	soldi per la canzone per cosa?
682	PST092_trad	1529.060	1530.140	681	perché no?
685	PST092_trad	1539.220	1542.360	684	eh glielo dico ma non so se può perché è occupata mamma
687	PST092_trad	1545.460	1546.560	686	eh (hai) i canti
690	PST092_trad	1553.390	1557.520	689	piuttosto esco io fuori e me li dai a me e io glieli do a lei cosi non
693	PST092_trad	1563.690	1565.600	692	se è pieno non so se è pieno
695	PST092_trad	1568.770	1569.740	694	probabilmente
698	PST092_trad	1571.450	1573.070	697	dai mamma ti lascio
700	PST092_trad	1574.090	1574.520	699	ciao
