tu_id	speaker	start	end	parent_tu_id	text
41	PST005_trad	75.860	76.440	40	(in aereo?)
49	PST005_trad	91.210	93.883	48	è brutto
53	PST005_trad	99.090	100.448	52	non si va avanti
58	PST005_trad	107.685	110.550	57	e io ho (fatto) ehm loro italia
63	PST005_trad	112.950	116.888	62	e loro sono qui da tre anni
66	PST005_trad	118.010	121.048	65	e dopo sono venuta io
71	PST005_trad	123.887	125.439	70	io due anni dopo
76	PST005_trad	129.640	130.632	75	io due settimane
102	PST006_trad	171.578	173.689	101	modo in cui fare un documento
106	PST006_trad	180.915	185.794	105	eh sì molta gente (diceva) all'asilo o altra xx
109	PST006_trad	186.107	190.395	108	cioè alcune persone dicono una cosa altre persone, quindi è come se
114	PST006_trad	193.063	195.659	113	e senza avere conoscenze
117	PST006_trad	195.940	197.566	116	quindi io per
119	PST006_trad	198.325	201.402	118	stare tranquilla qui in italia senza problemi
121	PST006_trad	201.952	203.257	120	fare le mie cose
123	PST006_trad	203.518	205.993	122	no? quindi per il momento faccio così
126	PST006_trad	206.650	210.417	125	mi fa paura e ho anche due bambini in perù
129	PST006_trad	212.481	218.061	128	inoltre addirittura ho visto qui a scuola, oltre al fatto che
132	PST006_trad	219.493	221.294	131	mi è difficile stare senza i miei figli
134	PST006_trad	221.758	226.687	133	però per le persone che vengono con i figli è ancora più difficile
137	PST006_trad	227.265	235.470	136	quindi io so che i miei figli sono là senza di me, perché hanno solo me y cioè li ho lasciati con xxx
139	PST006_trad	236.228	243.590	138	però anche portarli qui, non voglio che attraversino ... quindi voglio assicurarmi, so che sarà un po' più
141	PST006_trad	244.038	245.431	140	un po' più lunga
143	PST006_trad	245.987	249.646	142	stare senza di loro però voglio portarli qui con un po' più di sicurezza
145	PST005_trad	249.787	250.573	144	con i documenti
148	PST006_trad	251.181	256.605	147	con i documenti o almeno avere io un posto stabile così loro possono stare con me
150	PST006_trad	256.687	258.059	149	perché non voglio che
152	PST006_trad	258.589	262.507	151	dato che in questo momento oggi sono qui domani sono da un'altra parte
154	PST006_trad	262.638	264.383	153	con bambini è un po' più difficile
172	PST005_trad	287.602	289.483	171	è tutto vicino
175	PST005_trad	290.401	296.288	174	il supermercato il (palazzo) tutto mi sembra più vicino
187	PST005_trad	303.674	306.430	186	ma mia figlia mi racconta
202	PST006_trad	325.238	326.820	201	la città è molto movimentata
205	PST005_trad	326.919	327.570	204	molto movimentata
207	PST006_trad	327.345	330.834	206	sì per me lo stesso io sono del perù centrale
213	PST006_trad	332.894	335.531	212	lì la città è molto movimentata
218	PST006_trad	337.044	339.923	217	traffico inquinamento la gente
230	PST005_trad	349.069	350.642	229	sì a qualsiasi orario
234	PST005_trad	352.000	356.125	233	sì sì a qualsiasi orario e poi dicono che questo quartiere non è molto
239	PST006_trad	361.654	367.616	238	credo che come in tutti i posti ci sia... in tutti i luoghi se sai dove andare
245	PST006_trad	372.924	376.350	244	però sì ovviamente è molto più tranquillo che a lima
247	PST005_trad	376.415	379.495	246	sì molto più tranquillo anche rispetto a buenos aires in argentina
256	PST006_trad	388.246	390.658	255	anche io ho avuto un'esperienza qui a torino
259	PST006_trad	391.294	394.028	258	è stato quando mi sono dimenticata lo zaino sul bus
263	PST006_trad	394.734	396.423	262	i miei documenti, c'era tutto
266	PST006_trad	398.050	400.371	265	xxx perché dicevo non lo trovo
270	PST006_trad	401.823	402.915	269	e sono rimasta così
276	PST006_trad	406.593	409.371	275	li ho lasciati nello zaino
282	PST006_trad	414.710	415.721	281	dimenticato
284	PST006_trad	415.790	416.790	283	cioè me ne ero dimenticata
286	PST006_trad	417.003	419.643	285	allora mi sono messa a piangere e
304	PST005_trad	458.227	459.151	303	scompare
348	PST005_trad	522.221	523.759	347	tutto molto stretto
353	PST005_trad	530.860	532.597	352	sì non corrono
355	PST005_trad	532.813	533.454	354	cioè
359	PST005_trad	535.395	538.515	358	però quelli che sono dentro rimangono lì
365	PST005_trad	545.993	548.144	364	però in realtà sono (sciocchezze)
369	PST006_trad	550.244	553.980	368	anche se cioè in realtà in perù l'autobus è
371	PST006_trad	554.027	555.182	370	il pullman è così
378	PST005_trad	562.336	563.881	377	in argentina ci sono molti autobus
382	PST005_trad	566.035	567.577	381	quindi
384	PST005_trad	567.674	569.438	383	è più leggero
388	PST006_trad	571.569	573.907	387	anche se l'educazione del
390	PST006_trad	574.581	579.563	389	degli autisti qui è rispettata sai è educato
396	PST006_trad	581.860	584.409	395	ci sono (studenti) anziani o
400	PST006_trad	586.569	589.003	399	si alzano poco, cioè molto poco
409	PST006_trad	595.232	597.027	408	sì manca il rispetto
415	PST005_trad	604.942	608.322	414	e bambini e donne incinte
419	PST005_trad	610.782	612.313	418	sì gli si cede il posto
422	PST005_trad	613.070	613.715	421	e qui no
426	PST005_trad	616.472	618.989	425	una donna incinta o un anziano devi dargli il
428	PST005_trad	619.313	619.953	427	il posto
430	PST005_trad	620.057	621.730	429	devi fermarti e xx a loro
432	PST005_trad	621.941	623.302	431	a volte non xx
455	PST005_trad	653.147	654.458	454	sono vicina
457	PST005_trad	654.825	657.467	456	preferisco a piedi che prendere il
462	PST006_trad	660.011	660.769	461	io prendo il tram
473	PST005_trad	672.965	674.608	472	più lontano con la macchina
