token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PST146	0	0	0	studio::	studio	_	_	_	_	_	linguistic	_	none	_	Begin=0.0	5x2	_	_	_
0-1	PST146	0	0	1	scienze	scienze	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-2	PST146	0	0	2	dell'	dell'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
0-3	PST146	0	0	3	educazione	educazione	_	_	_	_	_	linguistic	_	none	_	End=2.59	_	_	_	_
1-0	PST222	1	1	0	scienze	scienze	_	_	_	_	_	linguistic	_	none	_	Begin=2.94	_	_	_	_
1-1	PST222	1	1	1	dell'	dell'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
1-2	PST222	1	1	2	educa[zio:ne]	educazione	_	_	_	_	_	linguistic	_	none	_	End=4.45	7x1	_	_	4-10(0)
2-0	PST146	2	2	0	[dell'	dell'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	Begin=4.01	_	_	_	0-5(0)
2-1	PST146	2	2	1	edu]cazione	educazione	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(0)
2-2	PST146	2	2	2	sì	sì	_	_	_	_	_	linguistic	_	none	_	End=5.03	_	_	_	_
3-0	PST222	3	3	0	ah	ah	_	_	_	_	_	linguistic	_	none	_	Begin=5.04	_	_	_	_
3-1	PST222	3	3	1	quindi	quindi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-2	PST222	3	3	2	se:~	se~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	1x1	_	_	_
3-3	PST222	3	3	3	sarai	sarai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-4	PST222	3	3	4	e:h	eh	_	_	_	_	_	linguistic	_	none	_	_	0x1	_	_	_
3-5	PST222	3	3	5	eh	eh	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-6	PST222	3	3	6	insegnante	insegnante	_	_	_	_	_	linguistic	_	none	_	End=8.141	_	_	_	_
4-0	PST145	4	4	0	no	no	_	_	_	_	_	linguistic	_	none	_	Begin=8.6|End=9.02	_	_	_	_
5-0	PST222	5	5	0	[ah	ah	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=9.65	_	_	_	0-2(1)
5-1	PST222	5	5	1	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
5-2	PST222	5	5	2	scienze	scienze	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-7(1)
5-3	PST222	5	5	3	dell'	dell'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	0-5(1)
5-4	PST222	5	5	4	educazione]	educazione	_	_	_	_	_	linguistic	_	none	_	End=11.24	_	_	_	0-10(1)
6-0	PST146	6	6	0	[non	non	_	_	_	_	_	linguistic	_	none	_	Begin=9.66	_	_	_	0-3(1)
6-1	PST146	6	6	1	pro:prio	proprio	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	2x1	_	_	0-7(1)
6-2	PST146	6	6	2	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
6-3	PST146	6	6	3	educatri]ce	educatrice	_	_	_	_	_	linguistic	_	none	_	End=11.78	_	_	_	0-8(1)
7-0	PST145	7	7	0	educatrice	educatrice	_	_	_	_	_	linguistic	_	none	_	Begin=11.87	_	_	_	_
7-1	PST145	7	7	1	per	per	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-2	PST145	7	7	2	bambini	bambini	_	_	_	_	_	linguistic	_	none	_	End=13.53	_	_	_	_
8-0	PST222	8	8	0	[>educatrice<]	educatrice	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=13.53	_	Fast=0-10(0)	_	0-10(2)
8-1	PST222	8	8	1	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
8-2	PST222	8	8	2	insegnante	insegnante	_	_	_	_	_	linguistic	_	none	_	End=15.478	_	_	_	_
9-0	PST146	9	9	0	[sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=13.53	_	_	_	0-2(2)
9-1	PST146	9	9	1	e:hm:]	ehm	_	_	_	_	_	linguistic	_	none	_	End=14.5	0x1,2x1	_	_	0-3(2)
10-0	PST146	10	10	0	non	non	_	_	_	_	_	linguistic	_	none	_	Begin=16.909	_	_	_	_
10-1	PST146	10	10	1	proprio	proprio	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-2	PST146	10	10	2	insegnante	insegnante	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-3	PST146	10	10	3	[(perché)	perché	_	_	_	_	_	linguistic	_	none	_	_	_	_	0-6(0)	0-6(3)
10-4	PST146	10	10	4	per	per	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(3)
10-5	PST146	10	10	5	insegnante	insegnante	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-10(3)
10-6	PST146	10	10	6	c'	c'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	0-2(3)
10-7	PST146	10	10	7	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-1(3)
10-8	PST146	10	10	8	un'	un'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	0-3(3)
10-9	PST146	10	10	9	altra	altra	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-5(3)
10-10	PST146	10	10	10	fa]coltà	facoltà	_	_	_	_	_	linguistic	_	none	_	End=20.308	_	_	_	0-1(3)
11-0	PST145	11	11	0	[è	è	_	_	_	_	_	linguistic	_	none	_	Begin=17.71	_	_	_	0-1(3)
11-1	PST145	11	11	1	tipo:	tipo	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	3x1	_	_	0-4(3)
11-2	PST145	11	11	2	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
11-3	PST145	11	11	3	eh	eh	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(3)
11-4	PST145	11	11	4	(farà	farà	_	_	_	_	_	linguistic	_	none	_	_	_	_	0-4(0)	0-4(3)
11-5	PST145	11	11	5	lei)]	lei	_	_	_	_	_	linguistic	_	none	_	End=19.92	_	_	0-3(0)	0-3(3)
12-0	PST145	12	12	0	con	con	_	_	_	_	_	linguistic	_	none	_	Begin=20.308	_	_	_	_
12-1	PST145	12	12	1	i	i	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-2	PST145	12	12	2	bambi:ni:	bambini	_	_	_	_	_	linguistic	_	none	_	End=21.591	4x1,6x1	_	_	_
13-0	PST145	13	13	0	a:ll'	all'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	Begin=21.82	0x1	_	_	_
13-1	PST145	13	13	1	asi:lo:	asilo	_	_	_	_	_	linguistic	_	none	_	End=23.03	2x1,4x1	_	_	_
14-0	PST146	14	14	0	sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=23.94	_	_	_	_
14-1	PST146	14	14	1	o	o	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-2	PST146	14	14	2	l'	l'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
14-3	PST146	14	14	3	asilo	asilo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-4	PST146	14	14	4	o:::	o	_	_	_	_	_	linguistic	_	none	_	_	0x3	_	_	_
14-5	PST146	14	14	5	comunità	comunità	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-6	PST146	14	14	6	anche	anche	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-7	PST146	14	14	7	per	per	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-8	PST146	14	14	8	giovani:::	giovani	_	_	_	_	_	linguistic	_	none	_	End=28.42	6x3	_	_	_
15-0	PST146	15	15	0	con	con	_	_	_	_	_	linguistic	_	none	_	Begin=28.63	_	_	_	_
15-1	PST146	15	15	1	ma	ma	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
