token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PST092	0	0	0	non	non	_	_	_	_	_	linguistic	_	none	_	Begin=0.0	_	_	_	_
0-1	PST092	0	0	1	ti	ti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-2	PST092	0	0	2	ho	ho	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-3	PST092	0	0	3	mai	mai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-4	PST092	0	0	4	picchiato	picchiato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-5	PST092	0	0	5	se	se	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-6	PST092	0	0	6	stai	stai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-7	PST092	0	0	7	dicendo	dicendo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-8	PST092	0	0	8	questo	questo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-9	PST092	0	0	9	eh	eh	_	_	_	_	_	linguistic	_	none	_	End=2.29	_	_	_	_
1-0	PST092	1	1	0	[stavi]	stavi	_	_	_	_	_	linguistic	_	none	_	Begin=2.6|End=3.2	_	_	_	0-5(0)
2-0	PST203	2	2	0	[no:	no	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=2.62	1x1	_	_	0-2(0)
2-1	PST203	2	2	1	{P}]	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	0-3(0)
2-2	PST203	2	2	2	l'	l'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
2-3	PST203	2	2	3	hai	hai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-4	PST203	2	2	4	detto	detto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-5	PST203	2	2	5	tu	tu	_	_	_	_	_	linguistic	_	none	_	End=3.91	_	_	_	_
3-0	PST092	3	3	0	no:n	non	_	_	_	_	_	linguistic	_	none	_	Begin=4.05	1x1	_	_	_
