token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PST205	0	0	0	okay	okay	_	_	_	_	_	linguistic	_	none	_	Begin=1.99|End=2.3	_	_	_	_
1-0	PST205	1	1	0	come	come	_	_	_	_	_	linguistic	_	none	_	Begin=4.1	_	_	_	_
1-1	PST205	1	1	1	sei	sei	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-2	PST205	1	1	2	arrivato	arrivato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-3	PST205	1	1	3	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-4	PST205	1	1	4	Italia	italia	_	_	_	_	_	linguistic	_	none	Volume=high	_	_	_	_	_
1-5	PST205	1	1	5	e:	e	_	_	_	_	_	linguistic	_	none	_	_	0x1	_	_	_
1-6	PST205	1	1	6	poi	poi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-7	PST205	1	1	7	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-8	PST205	1	1	8	torino?	torino	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=6.538	_	_	_	_
2-0	PST013	2	2	0	quando	quando	_	_	_	_	_	linguistic	_	none	ProsodicLink=Yes	Begin=8.567	_	_	_	_
2-1	PST013	2	2	1	ho	ho	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-2	PST013	2	2	2	deciso	deciso	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-3	PST013	2	2	3	di:	di	_	_	_	_	_	linguistic	_	none	_	_	1x1	_	_	_
2-4	PST013	2	2	4	lasciare	lasciare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-5	PST013	2	2	5	il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-6	PST013	2	2	6	marocco:	marocco	_	_	_	_	_	linguistic	_	none	_	End=11.233	6x1	_	_	_
3-0	PST013	3	3	0	dopo::	dopo	_	_	_	_	_	linguistic	_	none	_	Begin=12.34|End=12.79	3x2	_	_	_
4-0	PST013	4	4	0	tanti	tanti	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=13.393	_	_	_	_
4-1	PST013	4	4	1	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
4-2	PST013	4	4	2	tentativi	tentativi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-3	PST013	4	4	3	per	per	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-4	PST013	4	4	4	trovare	trovare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-5	PST013	4	4	5	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-6	PST013	4	4	6	lavo:ro	lavoro	_	_	_	_	_	linguistic	_	none	_	End=16.134	3x1	_	_	_
5-0	PST013	5	5	0	sono:	sono	_	_	_	_	_	linguistic	_	none	_	Begin=17.193	3x1	_	_	_
5-1	PST013	5	5	1	partito	partito	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-2	PST013	5	5	2	verso:	verso	_	_	_	_	_	linguistic	_	none	_	_	4x1	_	_	_
5-3	PST013	5	5	3	parigi	parigi	_	_	_	_	_	linguistic	_	none	_	End=19.29	_	_	_	_
