token_id	speaker	tu_id	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PST092	0	0	non	non	_	_	_	_	_	linguistic	_	none	_	Begin=0.0	_	_	_	_
0-1	PST092	0	1	ti	ti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-2	PST092	0	2	ho	ho	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-3	PST092	0	3	mai	mai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-4	PST092	0	4	picchiato	picchiato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-5	PST092	0	5	se	se	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-6	PST092	0	6	stai	stai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-7	PST092	0	7	dicendo	dicendo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-8	PST092	0	8	questo	questo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-9	PST092	0	9	eh	eh	_	_	_	_	_	linguistic	_	none	_	End=2.29	_	_	_	_
1-0	PST092	1	0	[stavi]	stavi	_	_	_	_	_	linguistic	_	none	_	Begin=2.6|End=3.2	_	_	_	0-5(0)
2-0	PST203	2	0	[no:	no	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=2.62	1x1	_	_	0-2(0)
2-1	PST203	2	1	(.)]	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	X(0)
2-2	PST203	2	2	l'	l'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
2-3	PST203	2	3	hai	hai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-4	PST203	2	4	detto	detto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-5	PST203	2	5	tu	tu	_	_	_	_	_	linguistic	_	none	_	End=3.91	_	_	_	_
3-0	PST092	3	0	no:n	non	_	_	_	_	_	linguistic	_	none	_	Begin=4.05	1x1	_	_	_
3-1	PST092	3	1	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-2	PST092	3	2	vero	vero	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
3-3	PST092	3	3	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
3-4	PST092	3	4	dai	dai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-5	PST092	3	5	di':	di':	_	_	_	_	_	error	_	none	_	_	_	_	_	_
3-6	PST092	3	6	di':	di':	_	_	_	_	_	error	_	none	_	_	_	_	_	_
3-7	PST092	3	7	di'	di'	_	_	_	_	_	linguistic	_	none	Truncated=Yes	_	_	_	_	_
3-8	PST092	3	8	[di'	di'	_	_	_	_	_	linguistic	_	none	Truncated=Yes	_	_	_	_	0-3(1)
3-9	PST092	3	9	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(1)
3-10	PST092	3	10	devo	devo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-4(1)
3-11	PST092	3	11	andare]	andare	_	_	_	_	_	linguistic	_	none	_	End=7.0	_	_	_	0-6(1)
4-0	PST203	4	0	[ascolta]	ascolta	_	_	_	_	_	linguistic	_	none	_	Begin=6.08|End=7.02	_	_	_	0-7(1)
5-0	PST092	5	0	mh	mh	_	_	_	_	_	linguistic	_	none	_	Begin=7.13|End=7.54	_	_	_	_
6-0	PST203	6	0	e::h	eh	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=7.54	0x2	_	_	_
6-1	PST203	6	1	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
6-2	PST203	6	2	dobbiamo	dobbiamo	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
6-3	PST203	6	3	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
6-4	PST203	6	4	anche	anche	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-5	PST203	6	5	con	con	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-6	PST203	6	6	le	le	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-7	PST203	6	7	altre	altre	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-8	PST203	6	8	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-9	PST203	6	9	solo	solo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-10	PST203	6	10	con	con	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-11	PST203	6	11	voi,	voi	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=11.339	_	_	_	_
7-0	PST203	7	0	le	le	_	_	_	_	_	linguistic	_	none	_	Begin=11.66	_	_	_	_
7-1	PST203	7	1	uova.	uova	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=12.43	_	_	_	_
8-0	PST203	8	0	capire	capire	_	_	_	_	_	linguistic	_	none	_	Begin=12.83	_	_	_	_
8-1	PST203	8	1	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-2	PST203	8	2	giorno	giorno	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-3	PST203	8	3	è.	è	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=14.1	_	_	_	_
9-0	PST092	9	0	°non	non	_	_	_	_	_	linguistic	_	none	Volume=low	Begin=14.1	_	_	_	_
9-1	PST092	9	1	lo	lo	_	_	_	_	_	linguistic	_	none	Volume=low	_	_	_	_	_
9-2	PST092	9	2	sappiamo°	sappiamo	_	_	_	_	_	linguistic	_	none	Volume=low	_	_	_	_	_
9-3	PST092	9	3	((sospirando))	((sospirando))	_	_	_	_	_	nonverbalbehavior	_	none	_	End=14.985	_	_	_	_
10-0	PST092	10	0	perché	perché	_	_	_	_	_	linguistic	_	none	_	Begin=15.52	_	_	_	_
10-1	PST092	10	1	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-2	PST092	10	2	lo	lo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-3	PST092	10	3	decidiamo	decidiamo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-4	PST092	10	4	noi	noi	_	_	_	_	_	linguistic	_	none	_	End=16.95	_	_	_	_
11-0	PST092	11	0	le	le	_	_	_	_	_	linguistic	_	none	_	Begin=17.17	_	_	_	_
11-1	PST092	11	1	mamme	mamme	_	_	_	_	_	linguistic	_	none	_	End=18.06	_	_	_	_
12-0	PST211	12	0	e::h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=18.06	0x2	_	_	_
12-1	PST211	12	1	[informatevi	informatevi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-11(2)
12-2	PST211	12	2	con	con	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(2)
12-3	PST211	12	3	le	le	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(2)
12-4	PST211	12	4	mamme]	mamme	_	_	_	_	_	linguistic	_	none	_	End=20.166	_	_	_	0-5(2)
13-0	PST203	13	0	[le	le	_	_	_	_	_	linguistic	_	yes	_	Begin=18.44	_	_	_	0-2(2)
13-1	PST203	13	1	mamme	mamme	_	_	_	_	_	linguistic	_	yes	_	_	_	_	_	0-5(2)
13-2	PST203	13	2	quindi	quindi	_	_	_	_	_	linguistic	_	yes	PauseAfter=Yes	_	_	_	_	0-6(2)
13-3	PST203	13	3	(.)	(.)	_	_	_	_	_	shortpause	_	yes	_	_	_	_	_	X(2)
13-4	PST203	13	4	#do]amna	doamna	_	_	_	_	_	linguistic	_	yes	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	0-3(2)
13-5	PST203	13	5	@ecaterina	@ecaterina	_	_	_	_	_	anonymized	_	yes	_	End=21.28	_	_	_	_
14-0	PST092	14	0	#doamna	doamna	_	_	_	_	_	linguistic	_	yes	Language=NO_ISO_CODE|Variation=Token	Begin=21.278	_	_	_	_
14-1	PST092	14	1	@ecaterina	@ecaterina	_	_	_	_	_	anonymized	_	yes	_	_	_	_	_	_
14-2	PST092	14	2	è:	è	_	_	_	_	_	linguistic	_	yes	_	_	0x1	_	_	_
14-3	PST092	14	3	portavoce	portavoce	_	_	_	_	_	linguistic	_	yes	_	End=22.948	_	_	_	_
16-0	PST087	16	0	[di	di	_	_	_	_	_	linguistic	_	none	_	Begin=23.045	_	_	_	0-2(333)
16-1	PST087	16	1	solito	solito	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-6(333)
16-2	PST087	16	2	((ridendo))]	((ridendo))	_	_	_	_	_	nonverbalbehavior	_	none	_	End=23.935	_	_	_	X(333)
17-0	PST092	17	0	[sempre	sempre	_	_	_	_	_	linguistic	_	yes	_	Begin=23.06	_	_	_	0-6(333)
17-1	PST092	17	1	per	per	_	_	_	_	_	linguistic	_	yes	_	_	_	_	_	0-3(333)
17-2	PST092	17	2	#domnul]	domnul	_	_	_	_	_	linguistic	_	yes	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	0-7(333)
17-3	PST092	17	3	#consolat	consolat	_	_	_	_	_	linguistic	_	yes	PauseAfter=Yes|Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
17-4	PST092	17	4	(.)	(.)	_	_	_	_	_	shortpause	_	yes	_	_	_	_	_	_
17-5	PST092	17	5	((ride))	((ride))	_	_	_	_	_	nonverbalbehavior	_	yes	_	_	_	_	_	_
17-6	PST092	17	6	vado	vado	_	_	_	_	_	linguistic	_	yes	_	_	_	_	_	_
17-7	PST092	17	7	a	a	_	_	_	_	_	linguistic	_	yes	_	_	_	_	_	_
17-8	PST092	17	8	chiamare	chiamare	_	_	_	_	_	linguistic	_	yes	_	_	_	_	_	_
17-9	PST092	17	9	#doamna	doamna	_	_	_	_	_	linguistic	_	yes	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
17-10	PST092	17	10	@ecaterina	@ecaterina	_	_	_	_	_	anonymized	_	yes	_	_	_	_	_	_
17-11	PST092	17	11	[perché]	perché	_	_	_	_	_	linguistic	_	yes	_	End=27.32	_	_	_	0-6(4)
19-0	PST203	19	0	[okay]	okay	_	_	_	_	_	linguistic	_	none	_	Begin=23.11|End=23.98	_	_	_	0-4(333)
20-0	PST087	20	0	[però	però	_	_	_	_	_	linguistic	_	none	_	Begin=26.755	_	_	_	0-4(4)
20-1	PST087	20	1	qui	qui	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(4)
20-2	PST087	20	2	c'	c'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	0-2(4)
20-3	PST087	20	3	è]	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-1(4)
20-4	PST087	20	4	[un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(5)
20-5	PST087	20	5	problema	problema	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-8(5)
