token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PST200	0	0	0	okay,	okay	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	Begin=1.16|End=1.92	_	_	_	_
1-0	PST200	1	1	0	okay	okay	_	_	_	_	_	linguistic	_	none	_	Begin=7.2|End=7.86	_	_	_	_
2-0	PST003	2	2	0	xx[xx	xxxx	_	_	_	_	_	unknown	_	none	Syllables=4	Begin=8.67	_	_	_	2-4(0)
2-1	PST003	2	2	1	la	la	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(0)
2-2	PST003	2	2	2	f]oto	foto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-1(0)
2-3	PST003	2	2	3	[di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(1)
2-4	PST003	2	2	4	faccia,	faccia	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	_	_	_	0-6(1)
2-5	PST003	2	2	5	no	no	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(1)
2-6	PST003	2	2	6	problema]	problema	_	_	_	_	_	linguistic	_	none	_	End=11.243	_	_	_	0-8(1)
3-0	PST200	3	3	0	[okay:]	okay	_	_	_	_	_	linguistic	_	none	_	Begin=9.14|End=9.74	3x1	_	_	0-4(0)
4-0	PST201	4	4	0	[la	la	_	_	_	_	_	linguistic	_	none	_	Begin=10.091	_	_	_	0-2(1)
4-1	PST201	4	4	1	salu:te]:,	salute	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=11.384	3x1,5x1	_	_	0-6(1)
5-0	PST200	5	5	0	okay:	okay	_	_	_	_	_	linguistic	_	none	_	Begin=11.711|End=12.381	3x1	_	_	_
6-0	PST200	6	6	0	a:h	ah	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=12.5	0x1	_	_	_
6-1	PST200	6	6	1	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
6-2	PST200	6	6	2	hai	hai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-3	PST200	6	6	3	una	una	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-4	PST200	6	6	4	residenza?	residenza	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=14.032	_	_	_	_
7-0	PST004	7	7	0	sì:	sì	_	_	_	_	_	linguistic	_	none	_	Begin=14.19	1x1	_	_	_
7-1	PST004	7	7	1	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-2	PST004	7	7	2	@nomeluogo	@nomeluogo	_	_	_	_	_	anonymized	_	none	_	End=16.073	_	_	_	_
8-0	PST200	8	8	0	@nomeluogo?	@nomeluogo	_	_	_	_	_	anonymized	_	none	Intonation=Rising	Begin=16.91|End=19.319	_	_	_	_
9-0	PST004	9	9	0	@nomeluogo	@nomeluogo	_	_	_	_	_	anonymized	_	none	_	Begin=19.51|End=20.463	_	_	_	_
10-0	PST200	10	10	0	@nomeluogo	@nomeluogo	_	_	_	_	_	anonymized	_	none	PauseAfter=Yes	Begin=20.98	_	_	_	_
10-1	PST200	10	10	1	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
10-2	PST200	10	10	2	[okay:]	okay	_	_	_	_	_	linguistic	_	none	_	_	3x1	_	_	0-4(2)
10-3	PST200	10	10	3	va	va	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-4	PST200	10	10	4	bene	bene	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-5	PST200	10	10	5	così,	così	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=23.777	_	_	_	_
11-0	PST004	11	11	0	[sì]	sì	_	_	_	_	_	linguistic	_	none	_	Begin=22.193|End=22.406	_	_	_	0-2(2)
12-0	PST200	12	12	0	qui	qui	_	_	_	_	_	linguistic	_	none	_	Begin=24.62	_	_	_	_
12-1	PST200	12	12	1	appunto:	appunto	_	_	_	_	_	linguistic	_	none	_	_	6x1	_	_	_
12-2	PST200	12	12	2	dai::	dai	_	_	_	_	_	linguistic	_	none	_	_	2x2	_	_	_
12-3	PST200	12	12	3	il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-4	PST200	12	12	4	consenso	consenso	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-5	PST200	12	12	5	per	per	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-6	PST200	12	12	6	la	la	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-7	PST200	12	12	7	registrazione,	registrazione	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	_	_	_	_
12-8	PST200	12	12	8	per	per	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-9	PST200	12	12	9	la	la	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
12-10	PST200	12	12	10	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
12-11	PST200	12	12	11	diffusione	diffusione	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-12	PST200	12	12	12	dell'	dell'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
12-13	PST200	12	12	13	intervista	intervista	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-14	PST200	12	12	14	però	però	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-15	PST200	12	12	15	senza:,	senza	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	4x1	_	_	_
12-16	PST200	12	12	16	appunto	appunto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-17	PST200	12	12	17	i	i	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-18	PST200	12	12	18	tuoi	tuoi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-19	PST200	12	12	19	dati,	dati	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=32.588	_	_	_	_
13-0	PST200	13	13	0	e::hm	ehm	_	_	_	_	_	linguistic	_	none	_	Begin=33.189	0x2	_	_	_
13-1	PST200	13	13	1	e	e	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-2	PST200	13	13	2	poi	poi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-3	PST200	13	13	3	all'	all'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
13-4	PST200	13	13	4	utilizzo	utilizzo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-5	PST200	13	13	5	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-6	PST200	13	13	6	immagini:	immagini	_	_	_	_	_	linguistic	_	none	_	_	7x1	_	_	_
13-7	PST200	13	13	7	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-8	PST200	13	13	8	cui,	cui	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=36.194	_	_	_	_
14-0	PST200	14	14	0	non:	non	_	_	_	_	_	linguistic	_	none	_	Begin=36.936	2x1	_	_	_
14-1	PST200	14	14	1	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-2	PST200	14	14	2	faremo	faremo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-3	PST200	14	14	3	appunto:	appunto	_	_	_	_	_	linguistic	_	none	_	End=38.741	6x1	_	_	_
15-0	PST200	15	15	0	°e::h°	eh	_	_	_	_	_	linguistic	_	none	Volume=low	Begin=39.58	0x2	_	_	_
15-1	PST200	15	15	1	non:	non	_	_	_	_	_	linguistic	_	none	_	_	2x1	_	_	_
15-2	PST200	15	15	2	ci	ci	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
15-3	PST200	15	15	3	sarà	sarà	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
15-4	PST200	15	15	4	la	la	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
15-5	PST200	15	15	5	tua	tua	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
15-6	PST200	15	15	6	faccia,	faccia	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=41.534	_	_	_	_
16-0	PST200	16	16	0	la	la	_	_	_	_	_	linguistic	_	none	_	Begin=41.89	_	_	_	_
