token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PST085	0	0	0	#I	i	_	_	_	_	_	linguistic	_	some	Language=NO_ISO_CODE|Volume=high|Variation=Token	Begin=0.66	_	_	_	_
0-1	PST085	0	0	1	#don'	don'	_	_	_	_	_	linguistic	_	some	SpaceAfter=No|Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
0-2	PST085	0	0	2	t	t	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
0-3	PST085	0	0	3	#speak	speak	_	_	_	_	_	linguistic	_	some	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
0-4	PST085	0	0	4	#italian	italian	_	_	_	_	_	linguistic	_	some	Language=NO_ISO_CODE|Variation=Token	End=2.52	_	_	_	_
2-0	PST092	2	2	0	((ride))	((ride))	_	_	_	_	_	nonverbalbehavior	_	none	_	Begin=2.64|End=4.35	_	_	_	_
3-0	PST092	3	3	0	allora	allora	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=4.9	_	_	_	_
3-1	PST092	3	3	1	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
3-2	PST092	3	3	2	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-3	PST092	3	3	3	realtà	realtà	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-4	PST092	3	3	4	sarebbe	sarebbe	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-5	PST092	3	3	5	più	più	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-6	PST092	3	3	6	riprese	riprese	_	_	_	_	_	linguistic	_	none	_	End=6.84	_	_	_	_
4-0	PST092	4	4	0	[perché]	perché	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=7.46	_	_	_	0-6(0)
4-1	PST092	4	4	1	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
