token_id	speaker	tu_id	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PST211	0	0	eccoci	eccoci	_	_	_	_	_	linguistic	_	none	_	Begin=1.918|End=2.544	_	_	_	_
1-0	PST211	1	0	allora	allora	_	_	_	_	_	linguistic	_	none	_	Begin=2.849	_	_	_	_
1-1	PST211	1	1	mi:	mi	_	_	_	_	_	linguistic	_	none	_	_	1x1	_	_	_
1-2	PST211	1	2	racconti	racconti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-3	PST211	1	3	quando	quando	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-4	PST211	1	4	sei	sei	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-5	PST211	1	5	arrivato	arrivato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-6	PST211	1	6	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-7	PST211	1	7	tori:no	torino	_	_	_	_	_	linguistic	_	none	_	_	3x1	_	_	_
1-8	PST211	1	8	come	come	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-9	PST211	1	9	sei	sei	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-10	PST211	1	10	arrivato	arrivato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-11	PST211	1	11	perché	perché	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-12	PST211	1	12	proprio	proprio	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-13	PST211	1	13	torino?	torino	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=7.347	_	_	_	_
2-0	PST211	2	0	o:	o	_	_	_	_	_	linguistic	_	none	_	Begin=7.614	0x1	_	_	_
2-1	PST211	2	1	hai::	hai	_	_	_	_	_	linguistic	_	none	_	_	2x2	_	_	_
2-2	PST211	2	2	sei	sei	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-3	PST211	2	3	arrivato	arrivato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-4	PST211	2	4	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-5	PST211	2	5	altre:	altre	_	_	_	_	_	linguistic	_	none	_	_	4x1	_	_	_
2-6	PST211	2	6	>cioè<	cioè	_	_	_	_	_	linguistic	_	none	_	_	_	Fast=0-4(0)	_	_
2-7	PST211	2	7	hai	hai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-8	PST211	2	8	visitato	visitato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-9	PST211	2	9	altre	altre	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-10	PST211	2	10	città	città	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-11	PST211	2	11	sei	sei	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-12	PST211	2	12	stato	stato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-13	PST211	2	13	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-14	PST211	2	14	altre	altre	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-15	PST211	2	15	città	città	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-16	PST211	2	16	prima	prima	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-17	PST211	2	17	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-18	PST211	2	18	arrivare	arrivare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-19	PST211	2	19	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-20	PST211	2	20	torino?	torino	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=13.232	_	_	_	_
3-0	PST049	3	0	mh	mh	_	_	_	_	_	linguistic	_	none	_	Begin=13.416	_	_	_	_
3-1	PST049	3	1	sì	sì	_	_	_	_	_	linguistic	_	none	_	End=13.808	_	_	_	_
4-0	PST049	4	0	sono	sono	_	_	_	_	_	linguistic	_	none	_	Begin=14.415	_	_	_	_
4-1	PST049	4	1	stato	stato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-2	PST049	4	2	qua	qua	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-3	PST049	4	3	quando	quando	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-4	PST049	4	4	avevo	avevo	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
4-5	PST049	4	5	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
4-6	PST049	4	6	due	due	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-7	PST049	4	7	anni	anni	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-8	PST049	4	8	mi	mi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-9	PST049	4	9	sa,	sa	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=17.232	_	_	_	_
5-0	PST211	5	0	mh	mh	_	_	_	_	_	linguistic	_	none	ProsodicLink=Yes	Begin=17.46	_	_	_	_
5-1	PST211	5	1	mh	mh	_	_	_	_	_	linguistic	_	none	_	End=17.831	_	_	_	_
6-0	PST049	6	0	dai	dai	_	_	_	_	_	linguistic	_	none	_	Begin=17.831	_	_	_	_
6-1	PST049	6	1	due	due	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-2	PST049	6	2	ai::	ai	_	_	_	_	_	linguistic	_	none	_	_	1x2	_	_	_
6-3	PST049	6	3	o	o	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-4	PST049	6	4	dai	dai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-5	PST049	6	5	tre	tre	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-6	PST049	6	6	ai	ai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-7	PST049	6	7	cinque	cinque	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-8	PST049	6	8	anni	anni	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-9	PST049	6	9	e	e	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-10	PST049	6	10	mezzo	mezzo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-11	PST049	6	11	più	più	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-12	PST049	6	12	o	o	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-13	PST049	6	13	meno	meno	_	_	_	_	_	linguistic	_	none	_	End=21.013	_	_	_	_
7-0	PST049	7	0	in	in	_	_	_	_	_	linguistic	_	none	_	Begin=21.74	_	_	_	_
7-1	PST049	7	1	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-2	PST049	7	2	piccolo	piccolo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-3	PST049	7	3	paese	paese	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-4	PST049	7	4	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-5	PST049	7	5	emilia	emilia	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-6	PST049	7	6	romagna	romagna	_	_	_	_	_	linguistic	_	none	_	End=23.713	_	_	_	_
8-0	PST211	8	0	mh	mh	_	_	_	_	_	linguistic	_	none	ProsodicLink=Yes	Begin=23.922	_	_	_	_
8-1	PST211	8	1	mh	mh	_	_	_	_	_	linguistic	_	none	_	End=24.311	_	_	_	_
9-0	PST049	9	0	poi	poi	_	_	_	_	_	linguistic	_	none	_	Begin=24.546	_	_	_	_
9-1	PST049	9	1	son	son	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-2	PST049	9	2	tornato	tornato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-3	PST049	9	3	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-4	PST049	9	4	perù	perù	_	_	_	_	_	linguistic	_	none	_	End=25.631	_	_	_	_
10-0	PST049	10	0	ho::	ho	_	_	_	_	_	linguistic	_	none	_	Begin=26.981	1x2	_	_	_
10-1	PST049	10	1	dimenticato:	dimenticato	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	10x1	_	_	_
10-2	PST049	10	2	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
10-3	PST049	10	3	il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-4	PST049	10	4	poco	poco	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-5	PST049	10	5	italiano	italiano	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-6	PST049	10	6	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-7	PST049	10	7	avevo	avevo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-8	PST049	10	8	imparato	imparato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-9	PST049	10	9	da:	da	_	_	_	_	_	linguistic	_	none	_	_	1x1	_	_	_
10-10	PST049	10	10	bimbo	bimbo	_	_	_	_	_	linguistic	_	none	_	End=30.984	_	_	_	_
11-0	PST211	11	0	mh	mh	_	_	_	_	_	linguistic	_	none	ProsodicLink=Yes	Begin=31.132	_	_	_	_
11-1	PST211	11	1	mh	mh	_	_	_	_	_	linguistic	_	none	_	End=31.423	_	_	_	_
12-0	PST049	12	0	e	e	_	_	_	_	_	linguistic	_	none	_	Begin=32.0	_	_	_	_
12-1	PST049	12	1	son	son	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-2	PST049	12	2	tornato	tornato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
