token_id	speaker	tu_id	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PST215	0	0	co:sa	cosa	_	_	_	_	_	linguistic	_	none	_	Begin=0.298|End=0.742	1x1	_	_	_
1-0	PST215	1	0	però	però	_	_	_	_	_	linguistic	_	none	_	Begin=1.185	_	_	_	_
1-1	PST215	1	1	>cioè<	cioè	_	_	_	_	_	linguistic	_	none	_	_	_	Fast=0-4(0)	_	_
1-2	PST215	1	2	ricordate	ricordate	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-3	PST215	1	3	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-4	PST215	1	4	è::	è	_	_	_	_	_	linguistic	_	none	_	_	0x2	_	_	_
1-5	PST215	1	5	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-6	PST215	1	6	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-7	PST215	1	7	parlare	parlare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-8	PST215	1	8	c[ome	come	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	1-4(0)
1-9	PST215	1	9	si	si	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(0)
1-10	PST215	1	10	dice	dice	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-4(0)
1-11	PST215	1	11	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(0)
1-12	PST215	1	12	c'	c'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	0-2(0)
1-13	PST215	1	13	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-1(0)
1-14	PST215	1	14	bisogno	bisogno	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-7(0)
1-15	PST215	1	15	nes]sun	nessun	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(0)
1-16	PST215	1	16	giudizio	giudizio	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-17	PST215	1	17	nessun	nessun	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-18	PST215	1	18	e:::h	eh	_	_	_	_	_	linguistic	_	none	_	End=7.155	0x3	_	_	_
2-0	PST142	2	0	[mh	mh	_	_	_	_	_	linguistic	_	none	_	Begin=3.718	_	_	_	0-2(0)
2-1	PST142	2	1	mh	mh	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(0)
2-2	PST142	2	2	mh	mh	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(0)
2-3	PST142	2	3	sì	sì	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(0)
2-4	PST142	2	4	sì]	sì	_	_	_	_	_	linguistic	_	none	_	End=5.446	_	_	_	0-2(0)
3-0	PST215	3	0	allora	allora	_	_	_	_	_	linguistic	_	none	_	Begin=7.59|End=8.32	_	_	_	_
4-0	PST215	4	0	cominciamo	cominciamo	_	_	_	_	_	linguistic	_	none	_	Begin=8.6	_	_	_	_
4-1	PST215	4	1	eh	eh	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-2	PST215	4	2	cominciamo	cominciamo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-3	PST215	4	3	da	da	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-4	PST215	4	4	te	te	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-5	PST215	4	5	tu	tu	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-6	PST215	4	6	ti	ti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-7	PST215	4	7	chiami	chiami	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-8	PST215	4	8	@mohammed	@mohammed	_	_	_	_	_	anonymized	_	none	_	_	_	_	_	_
4-9	PST215	4	9	giusto?	giusto	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=11.5	_	_	_	_
5-0	PST140	5	0	[sì]	sì	_	_	_	_	_	linguistic	_	none	_	Begin=11.5|End=11.795	_	_	_	0-2(1)
6-0	PST215	6	0	[no]	no	_	_	_	_	_	linguistic	_	none	_	Begin=11.64	_	_	_	0-2(1)
6-1	PST215	6	1	ecco	ecco	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-2	PST215	6	2	una	una	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-3	PST215	6	3	cosa	cosa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-4	PST215	6	4	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-5	PST215	6	5	ti	ti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-6	PST215	6	6	volevo	volevo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-7	PST215	6	7	chiedere	chiedere	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-8	PST215	6	8	subito	subito	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-9	PST215	6	9	cioè	cioè	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-10	PST215	6	10	tu	tu	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-11	PST215	6	11	ti	ti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-12	PST215	6	12	chiami:	chiami	_	_	_	_	_	linguistic	_	none	_	End=14.57	5x1	_	_	_
7-0	PST215	7	0	come	come	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=14.69	_	_	_	_
