token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PST203	0	0	0	allora	allora	_	_	_	_	_	linguistic	_	none	_	Begin=0.752	_	_	_	_
0-1	PST203	0	0	1	questo	questo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-2	PST203	0	0	2	mettitelo	mettitelo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-3	PST203	0	0	3	qua	qua	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-4	PST203	0	0	4	vicino	vicino	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-5	PST203	0	0	5	al	al	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-6	PST203	0	0	6	cuore	cuore	_	_	_	_	_	linguistic	_	none	_	End=2.949	_	_	_	_
1-0	PST203	1	1	0	okay	okay	_	_	_	_	_	linguistic	_	none	_	Begin=4.156|End=4.638	_	_	_	_
2-0	PST203	2	2	0	parla	parla	_	_	_	_	_	linguistic	_	none	_	Begin=6.464	_	_	_	_
2-1	PST203	2	2	1	conta	conta	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-2	PST203	2	2	2	fino	fino	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-3	PST203	2	2	3	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-4	PST203	2	2	4	dieci	dieci	_	_	_	_	_	linguistic	_	none	_	End=7.808	_	_	_	_
3-0	PST074	3	3	0	uno	uno	_	_	_	_	_	linguistic	_	some	PauseAfter=Yes	Begin=8.189	_	_	_	_
3-1	PST074	3	3	1	(.)	(.)	_	_	_	_	_	shortpause	_	some	_	_	_	_	_	_
3-2	PST074	3	3	2	#dos	dos	_	_	_	_	_	linguistic	_	some	PauseAfter=Yes|Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
3-3	PST074	3	3	3	(.)	(.)	_	_	_	_	_	shortpause	_	some	_	_	_	_	_	_
3-4	PST074	3	3	4	#tres	tres	_	_	_	_	_	linguistic	_	some	Language=NO_ISO_CODE|Variation=Token	End=10.713	_	_	_	_
4-0	PST074	4	4	0	#cuatro	cuatro	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	Begin=11.458|End=12.022	_	_	_	_
5-0	PST074	5	5	0	#cinco	cinco	_	_	_	_	_	linguistic	_	some	PauseAfter=Yes|Language=NO_ISO_CODE|Variation=Token	Begin=12.751	_	_	_	_
5-1	PST074	5	5	1	(.)	(.)	_	_	_	_	_	shortpause	_	some	_	_	_	_	_	_
5-2	PST074	5	5	2	[#seis]	seis	_	_	_	_	_	linguistic	_	some	Language=NO_ISO_CODE|Variation=Token	End=14.181	_	_	_	0-5(1)
6-0	PST203	6	6	0	[okay]	okay	_	_	_	_	_	linguistic	_	none	_	Begin=13.705	_	_	_	0-4(1)
6-1	PST203	6	6	1	perfetto	perfetto	_	_	_	_	_	linguistic	_	none	_	End=14.887	_	_	_	_
7-0	PST203	7	7	0	allora	allora	_	_	_	_	_	linguistic	_	none	_	Begin=15.142	_	_	_	_
7-1	PST203	7	7	1	adesso	adesso	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-2	PST203	7	7	2	tienitelo	tienitelo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-3	PST203	7	7	3	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-4	PST203	7	7	4	quell'	quell'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
7-5	PST203	7	7	5	altro	altro	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-6	PST203	7	7	6	lato	lato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-7	PST203	7	7	7	lì	lì	_	_	_	_	_	linguistic	_	none	_	End=17.332	_	_	_	_
8-0	PST203	8	8	0	mettitelo	mettitelo	_	_	_	_	_	linguistic	_	none	_	Begin=18.227	_	_	_	_
8-1	PST203	8	8	1	qua	qua	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-2	PST203	8	8	2	okay	okay	_	_	_	_	_	linguistic	_	none	_	End=19.505	_	_	_	_
9-0	PST203	9	9	0	vai	vai	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=19.737	_	_	_	_
9-1	PST203	9	9	1	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
9-2	PST203	9	9	2	sei	sei	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-3	PST203	9	9	3	comoda?	comoda	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=21.052	_	_	_	_
10-0	PST074	10	10	0	sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=21.644	_	_	_	_
10-1	PST074	10	10	1	dai	dai	_	_	_	_	_	linguistic	_	none	_	End=22.262	_	_	_	_
11-0	PST074	11	11	0	((ride))	((ride))	_	_	_	_	_	nonverbalbehavior	_	none	_	Begin=24.027|End=24.438	_	_	_	_
12-0	PST203	12	12	0	okay	okay	_	_	_	_	_	linguistic	_	none	_	Begin=25.019|End=25.545	_	_	_	_
13-0	PST203	13	13	0	ci	ci	_	_	_	_	_	linguistic	_	some	_	Begin=26.98	_	_	_	_
13-1	PST203	13	13	1	siamo	siamo	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
13-2	PST203	13	13	2	quando	quando	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
13-3	PST203	13	13	3	#quieras	quieras	_	_	_	_	_	linguistic	_	some	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
13-4	PST203	13	13	4	#estamos	estamos	_	_	_	_	_	linguistic	_	some	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
13-5	PST203	13	13	5	#bien?	bien	_	_	_	_	_	linguistic	_	some	Intonation=Rising|Language=NO_ISO_CODE|Variation=Token	End=28.93	_	_	_	_
15-0	PST203	15	15	0	#botoncito	botoncito	_	_	_	_	_	linguistic	_	some	Language=NO_ISO_CODE|Variation=Token	Begin=30.771	_	_	_	_
15-1	PST203	15	15	1	#rojo	rojo	_	_	_	_	_	linguistic	_	some	PauseAfter=Yes|Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
15-2	PST203	15	15	2	(.)	(.)	_	_	_	_	_	shortpause	_	some	_	_	_	_	_	_
15-3	PST203	15	15	3	va	va	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
15-4	PST203	15	15	4	bene	bene	_	_	_	_	_	linguistic	_	some	_	End=32.788	_	_	_	_
17-0	PST203	17	17	0	#vale	vale	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	Begin=35.646|End=35.936	_	_	_	_
19-0	PST203	19	19	0	>vai	vai	_	_	_	_	_	linguistic	_	none	_	Begin=36.327	_	Fast=0-3(0)	_	_
19-1	PST203	19	19	1	vai	vai	_	_	_	_	_	linguistic	_	none	_	_	_	Fast=0-3(0)	_	_
19-2	PST203	19	19	2	vai<	vai	_	_	_	_	_	linguistic	_	none	_	End=36.726	_	Fast=0-3(0)	_	_
20-0	???	20	20	0	#ahora?	ahora	_	_	_	_	_	linguistic	_	some	Intonation=Rising|Language=NO_ISO_CODE|Variation=Token	Begin=37.012	_	_	_	_
20-1	???	20	20	1	pero	pero	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
20-2	???	20	20	2	xxxxx	xxxxx	_	_	_	_	_	unknown	_	some	Syllables=5	_	_	_	_	_
20-3	???	20	20	3	la,	la	_	_	_	_	_	linguistic	_	some	Intonation=WeaklyRising	End=38.586	_	_	_	_
21-0	PST203	21	21	0	(tranquillo)	tranquillo	_	_	_	_	_	linguistic	_	none	_	Begin=38.854|End=39.459	_	_	0-10(0)	_
22-0	PST074	22	22	0	tre:s	tres	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE	Begin=40.526	2x1	_	_	_
22-1	PST074	22	22	1	do::s	dos	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE	_	1x2	_	_	_
22-2	PST074	22	22	2	uno	uno	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE	_	_	_	_	_
22-3	PST074	22	22	3	(.)	(.)	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE	_	_	_	_	_
22-4	PST074	22	22	4	acción	acción	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE	End=43.293	_	_	_	_
23-0	PST203	23	23	0	((sbuffa))	((sbuffa))	_	_	_	_	_	nonverbalbehavior	_	none	_	Begin=55.325|End=55.929	_	_	_	_
24-0	PST203	24	24	0	problema	problema	_	_	_	_	_	linguistic	_	none	_	Begin=58.449	_	_	_	_
24-1	PST203	24	24	1	tecnico	tecnico	_	_	_	_	_	linguistic	_	none	_	End=59.443	_	_	_	_
25-0	PST074	25	25	0	di	di	_	_	_	_	_	linguistic	_	none	_	Begin=60.553	_	_	_	_
25-1	PST074	25	25	1	nuovo?	nuovo	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=61.162	_	_	_	_
26-0	PST203	26	26	0	adesso	adesso	_	_	_	_	_	linguistic	_	none	_	Begin=79.057	_	_	_	_
26-1	PST203	26	26	1	iniziamo	iniziamo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
26-2	PST203	26	26	2	eh	eh	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
26-3	PST203	26	26	3	@rosi,	@rosi	_	_	_	_	_	anonymized	_	none	Intonation=WeaklyRising	End=80.355	_	_	_	_
27-0	PST074	27	27	0	xxx	xxx	_	_	_	_	_	unknown	_	none	Syllables=3	Begin=82.838	_	_	_	_
27-1	PST074	27	27	1	xxx	xxx	_	_	_	_	_	unknown	_	none	Syllables=3	_	_	_	_	_
27-2	PST074	27	27	2	(,)	,	_	_	_	_	_	error	_	none	_	_	_	_	_	_
27-3	PST074	27	27	3	xxx	xxx	_	_	_	_	_	unknown	_	none	Syllables=3	_	_	_	_	_
27-4	PST074	27	27	4	xxx	xxx	_	_	_	_	_	unknown	_	none	Syllables=3	_	_	_	_	_
27-5	PST074	27	27	5	xx	xx	_	_	_	_	_	unknown	_	none	Syllables=2	End=86.937	_	_	_	_
