token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PST217	0	0	0	vai	vai	_	_	_	_	_	linguistic	_	none	_	Begin=0.017	_	_	_	_
0-1	PST217	0	0	1	sempre	sempre	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-2	PST217	0	0	2	tutti	tutti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-3	PST217	0	0	3	gli	gli	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-4	PST217	0	0	4	inverni	inverni	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-5	PST217	0	0	5	i:n::	in	_	_	_	_	_	linguistic	_	none	_	End=2.197	0x1,1x2	_	_	_
1-0	PST108	1	1	0	sì	sì	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=2.957	_	_	_	_
1-1	PST108	1	1	1	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
1-2	PST108	1	1	2	s~	s~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	_
1-3	PST108	1	1	3	ogni	ogni	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-4	PST108	1	1	4	anno	anno	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-5	PST108	1	1	5	faccio	faccio	_	_	_	_	_	linguistic	_	none	_	End=5.377	_	_	_	_
2-0	PST108	2	2	0	perché	perché	_	_	_	_	_	linguistic	_	none	_	Begin=5.927	_	_	_	_
2-1	PST108	2	2	1	poi	poi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-2	PST108	2	2	2	ma:mma	mamma	_	_	_	_	_	linguistic	_	none	_	_	1x1	_	_	_
2-3	PST108	2	2	3	mia	mia	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-4	PST108	2	2	4	fa	fa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-5	PST108	2	2	5	[freddo]	freddo	_	_	_	_	_	linguistic	_	none	_	End=8.607	_	_	_	0-6(0)
3-0	PST211	3	3	0	[fa	fa	_	_	_	_	_	linguistic	_	none	_	Begin=8.277	_	_	_	0-2(0)
3-1	PST211	3	3	1	fre:d]do	freddo	_	_	_	_	_	linguistic	_	none	_	End=9.297	2x1	_	_	0-4(0)
4-0	PST108	4	4	0	non	non	_	_	_	_	_	linguistic	_	none	_	Begin=9.337	_	_	_	_
4-1	PST108	4	4	1	ce	ce	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-2	PST108	4	4	2	la	la	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-3	PST108	4	4	3	faccio	faccio	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-4	PST108	4	4	4	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-5	PST108	4	4	5	fare	fare	_	_	_	_	_	linguistic	_	none	_	End=10.657	_	_	_	_
5-0	PST211	5	5	0	mh	mh	_	_	_	_	_	linguistic	_	none	_	Begin=10.667	_	_	_	_
5-1	PST211	5	5	1	m:h	mh	_	_	_	_	_	linguistic	_	none	_	End=11.347	0x1	_	_	_
6-0	PST217	6	6	0	ma	ma	_	_	_	_	_	linguistic	_	none	_	Begin=13.657	_	_	_	_
6-1	PST217	6	6	1	e::h	eh	_	_	_	_	_	linguistic	_	none	_	_	0x2	_	_	_
6-2	PST217	6	6	2	dopo:	dopo	_	_	_	_	_	linguistic	_	none	_	_	3x1	_	_	_
6-3	PST217	6	6	3	cioè	cioè	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-4	PST217	6	6	4	loro	loro	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-5	PST217	6	6	5	ti	ti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-6	PST217	6	6	6	lasciano::	lasciano	_	_	_	_	_	linguistic	_	none	_	_	7x2	_	_	_
6-7	PST217	6	6	7	andare::	andare	_	_	_	_	_	linguistic	_	none	_	End=18.077	5x2	_	_	_
7-0	PST217	7	7	0	d[opo	dopo	_	_	_	_	_	linguistic	_	none	_	Begin=18.157	_	_	_	1-4(1)
7-1	PST217	7	7	1	ritorni	ritorni	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-7(1)
7-2	PST217	7	7	2	qua	qua	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(1)
7-3	PST217	7	7	3	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-1(1)
7-4	PST217	7	7	4	lavorare]	lavorare	_	_	_	_	_	linguistic	_	none	_	End=19.577	_	_	_	0-8(1)
