token_id	speaker	tu_id	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PST213	0	0	o:k	ok	_	_	_	_	_	linguistic	_	none	_	Begin=0.377|End=1.008	0x1	_	_	_
1-0	PST213	1	0	e:h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=3.25	0x1	_	_	_
1-1	PST213	1	1	ciao.	ciao	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=4.32	_	_	_	_
2-0	PST051	2	0	[ciao	ciao	_	_	_	_	_	linguistic	_	none	_	Begin=4.33	_	_	_	0-4(0)
2-1	PST051	2	1	((ride))]	((ride))	_	_	_	_	_	nonverbalbehavior	_	none	_	End=5.31	_	_	_	X(0)
3-0	PST213	3	0	((ride))	((ride))	_	_	_	_	_	nonverbalbehavior	_	none	_	Begin=4.331|End=5.792	_	_	_	_
4-0	PST213	4	0	non	non	_	_	_	_	_	linguistic	_	none	_	Begin=5.98	_	_	_	_
4-1	PST213	4	1	so	so	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-2	PST213	4	2	se	se	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-3	PST213	4	3	hai	hai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-4	PST213	4	4	sentito	sentito	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-5	PST213	4	5	prima	prima	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-6	PST213	4	6	quello	quello	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-7	PST213	4	7	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-8	PST213	4	8	dicevamo:	dicevamo	_	_	_	_	_	linguistic	_	none	_	End=8.37	7x1	_	_	_
5-0	PST051	5	0	sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=8.4	_	_	_	_
5-1	PST051	5	1	più	più	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-2	PST051	5	2	o	o	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-3	PST051	5	3	meno	meno	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
5-4	PST051	5	4	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
5-5	PST051	5	5	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-6	PST051	5	6	po'	po'	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-7	PST051	5	7	o	o	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-8	PST051	5	8	qualcosina	qualcosina	_	_	_	_	_	linguistic	_	none	_	End=11.07	_	_	_	_
6-0	PST213	6	0	okay	okay	_	_	_	_	_	linguistic	_	none	_	Begin=11.08	_	_	_	_
6-1	PST213	6	1	siamo	siamo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-2	PST213	6	2	dell'	dell'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
6-3	PST213	6	3	università,	università	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=12.94	_	_	_	_
7-0	PST051	7	0	o[kay]	okay	_	_	_	_	_	linguistic	_	none	_	Begin=13.09|End=13.55	_	_	_	1-4(1)
8-0	PST213	8	0	[e	e	_	_	_	_	_	linguistic	_	none	_	Begin=13.32	_	_	_	0-1(1)
8-1	PST213	8	1	s]tiamo::	stiamo	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	5x2	_	_	0-1(1)
8-2	PST213	8	2	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
8-3	PST213	8	3	registra:ndo,	registrando	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=15.812	7x1	_	_	_
9-0	PST213	9	0	e::hm::	ehm	_	_	_	_	_	linguistic	_	none	_	Begin=16.12|End=17.15	0x2,2x2	_	_	_
10-0	PST213	10	0	le	le	_	_	_	_	_	linguistic	_	none	_	Begin=17.34	_	_	_	_
10-1	PST213	10	1	persone	persone	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-2	PST213	10	2	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-3	PST213	10	3	vivono	vivono	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-4	PST213	10	4	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-5	PST213	10	5	tori:no	torino	_	_	_	_	_	linguistic	_	none	_	_	3x1	_	_	_
10-6	PST213	10	6	e	e	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-7	PST213	10	7	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-8	PST213	10	8	parlano	parlano	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-9	PST213	10	9	più	più	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-10	PST213	10	10	li:ngue	lingue	_	_	_	_	_	linguistic	_	none	_	End=19.861	1x1	_	_	_
11-0	PST051	11	0	[mh	mh	_	_	_	_	_	linguistic	_	none	_	Begin=20.24	_	_	_	0-2(2)
11-1	PST051	11	1	mh]	mh	_	_	_	_	_	linguistic	_	none	_	End=20.707	_	_	_	0-2(2)
12-0	PST213	12	0	[e	e	_	_	_	_	_	linguistic	_	none	_	Begin=20.241	_	_	_	0-1(2)
12-1	PST213	12	1	quindi]	quindi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-6(2)
12-2	PST213	12	2	come	come	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-3	PST213	12	3	si	si	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-4	PST213	12	4	rapportano::	rapportano	_	_	_	_	_	linguistic	_	none	_	_	9x2	_	_	_
12-5	PST213	12	5	all'	all'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
12-6	PST213	12	6	italia:no	italiano	_	_	_	_	_	linguistic	_	none	_	_	5x1	_	_	_
12-7	PST213	12	7	alla	alla	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-8	PST213	12	8	loro	loro	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-9	PST213	12	9	lin[gua	lingua	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	2-6(3)
12-10	PST213	12	10	d'	d'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	0-2(3)
12-11	PST213	12	11	ori:g]ine	origine	_	_	_	_	_	linguistic	_	none	_	_	2x1	_	_	0-3(3)
12-12	PST213	12	12	come	come	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-13	PST213	12	13	si	si	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-14	PST213	12	14	trovano	trovano	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-15	PST213	12	15	qua	qua	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-16	PST213	12	16	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-17	PST213	12	17	tori:no	torino	_	_	_	_	_	linguistic	_	none	_	_	3x1	_	_	_
12-18	PST213	12	18	insomma,	insomma	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=25.359	_	_	_	_
13-0	PST051	13	0	[okay].	okay	_	_	_	_	_	linguistic	_	none	Intonation=Falling	Begin=23.107|End=23.641	_	_	_	0-4(3)
14-0	PST213	14	0	facciamo	facciamo	_	_	_	_	_	linguistic	_	none	_	Begin=25.547	_	_	_	_
14-1	PST213	14	1	questo	questo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-2	PST213	14	2	tipo	tipo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-3	PST213	14	3	di::	di	_	_	_	_	_	linguistic	_	none	_	_	1x2	_	_	_
14-4	PST213	14	4	[ricerca]	ricerca	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-7(4)
14-5	PST213	14	5	qua,	qua	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=27.353	_	_	_	_
15-0	PST051	15	0	[okay].	okay	_	_	_	_	_	linguistic	_	none	Intonation=Falling	Begin=26.567|End=27.133	_	_	_	0-4(4)
16-0	PST213	16	0	e	e	_	_	_	_	_	linguistic	_	none	_	Begin=27.78	_	_	_	_
16-1	PST213	16	1	tu:	tu	_	_	_	_	_	linguistic	_	none	_	_	1x1	_	_	_
16-2	PST213	16	2	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
16-3	PST213	16	3	tanto	tanto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
16-4	PST213	16	4	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
16-5	PST213	16	5	sei	sei	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
16-6	PST213	16	6	qua::	qua	_	_	_	_	_	linguistic	_	none	_	_	2x2	_	_	_
16-7	PST213	16	7	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
16-8	PST213	16	8	torino?	torino	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=30.006	_	_	_	_
17-0	PST051	17	0	s:ì::	sì	_	_	_	_	_	linguistic	_	none	_	Begin=30.006	0x1,1x2	_	_	_
17-1	PST051	17	1	diciassette	diciassette	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-2	PST051	17	2	anni.	anni	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=31.724	_	_	_	_
18-0	PST213	18	0	a::h	ah	_	_	_	_	_	linguistic	_	none	_	Begin=31.92	0x2	_	_	_
