token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PST222	0	0	0	e::h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=0.0	0x2	_	_	_
0-1	PST222	0	0	1	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-2	PST222	0	0	2	solito	solito	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-3	PST222	0	0	3	quando::	quando	_	_	_	_	_	linguistic	_	none	_	_	5x2	_	_	_
0-4	PST222	0	0	4	{si_schiarisce_la_voce}	{si_schiarisce_la_voce}	_	_	_	_	_	nonverbalbehavior	_	none	_	End=3.18	_	_	_	_
1-0	PST222	1	1	0	dato	dato	_	_	_	_	_	linguistic	_	none	_	Begin=3.36	_	_	_	_
1-1	PST222	1	1	1	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-2	PST222	1	1	2	siamo	siamo	_	_	_	_	_	linguistic	_	none	_	End=4.2	_	_	_	_
2-0	PST222	2	2	0	di:	di	_	_	_	_	_	linguistic	_	none	_	Begin=4.52	1x1	_	_	_
2-1	PST222	2	2	1	e:h	eh	_	_	_	_	_	linguistic	_	none	_	_	0x1	_	_	_
2-2	PST222	2	2	2	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-3	PST222	2	2	3	origini	origini	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-4	PST222	2	2	4	arabe	arabe	_	_	_	_	_	linguistic	_	none	_	End=6.16	_	_	_	_
3-0	PST222	3	3	0	e:h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=6.49	0x1	_	_	_
3-1	PST222	3	3	1	voi	voi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-2	PST222	3	3	2	ritornate	ritornate	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-3	PST222	3	3	3	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-4	PST222	3	3	4	solito:	solito	_	_	_	_	_	linguistic	_	none	_	_	5x1	_	_	_
3-5	PST222	3	3	5	al	al	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-6	PST222	3	3	6	vostro	vostro	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-7	PST222	3	3	7	paese	paese	_	_	_	_	_	linguistic	_	none	_	End=9.8	_	_	_	_
4-0	PST148	4	4	0	m::h	mh	_	_	_	_	_	linguistic	_	none	_	Begin=11.08	0x2	_	_	_
4-1	PST148	4	4	1	dipende	dipende	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-2	PST148	4	4	2	e::h	eh	_	_	_	_	_	linguistic	_	none	_	End=12.91	0x2	_	_	_
5-0	PST148	5	5	0	ultimamente	ultimamente	_	_	_	_	_	linguistic	_	none	_	Begin=14.045	_	_	_	_
5-1	PST148	5	5	1	durante::	durante	_	_	_	_	_	linguistic	_	none	_	_	6x2	_	_	_
5-2	PST148	5	5	2	queste	queste	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-3	PST148	5	5	3	vacanze	vacanze	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-4	PST148	5	5	4	sto:	sto	_	_	_	_	_	linguistic	_	none	_	_	2x1	_	_	_
5-5	PST148	5	5	5	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-6	PST148	5	5	6	italia	italia	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-7	PST148	5	5	7	perché	perché	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-8	PST148	5	5	8	devo	devo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-9	PST148	5	5	9	studiare	studiare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-10	PST148	5	5	10	e	e	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-11	PST148	5	5	11	lavorare	lavorare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-12	PST148	5	5	12	da	da	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-13	PST148	5	5	13	mio	mio	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-14	PST148	5	5	14	padre	padre	_	_	_	_	_	linguistic	_	none	_	End=20.121	_	_	_	_
6-0	PST148	6	6	0	e	e	_	_	_	_	_	linguistic	_	none	_	Begin=20.64	_	_	_	_
