token_id	speaker	tu_id	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PST211	0	0	ci	ci	_	_	_	_	_	linguistic	_	none	_	Begin=2.92	_	_	_	_
0-1	PST211	0	1	siete?	siete	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=3.42	_	_	_	_
1-0	PST203	1	0	okay	okay	_	_	_	_	_	linguistic	_	none	_	Begin=3.58	_	_	_	_
1-1	PST203	1	1	allora	allora	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-2	PST203	1	2	chi	chi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-3	PST203	1	3	ci	ci	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-4	PST203	1	4	manca	manca	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-5	PST203	1	5	@mirela	@mirela	_	_	_	_	_	anonymized	_	none	_	_	_	_	_	_
1-6	PST203	1	6	[ci	ci	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(0)
1-7	PST203	1	7	manca	manca	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-5(0)
1-8	PST203	1	8	@noemi]	@noemi	_	_	_	_	_	anonymized	_	none	_	End=7.52	_	_	_	0-6(0)
2-0	PST211	2	0	[e::hm	ehm	_	_	_	_	_	linguistic	_	none	_	Begin=5.74	0x2	_	_	0-3(0)
2-1	PST211	2	1	@noemi	@noemi	_	_	_	_	_	anonymized	_	none	_	_	_	_	_	0-6(0)
2-2	PST211	2	2	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(0)
2-3	PST211	2	3	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-1(0)
2-4	PST211	2	4	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(0)
2-5	PST211	2	5	bagno]	bagno	_	_	_	_	_	linguistic	_	none	_	End=7.55	_	_	_	0-5(0)
3-0	PST203	3	0	okay	okay	_	_	_	_	_	linguistic	_	none	_	Begin=7.86	_	_	_	_
3-1	PST203	3	1	aspettiamo	aspettiamo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-2	PST203	3	2	@noemi	@noemi	_	_	_	_	_	anonymized	_	none	_	_	_	_	_	_
3-3	PST203	3	3	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-4	PST203	3	4	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-5	PST203	3	5	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-6	PST203	3	6	bagno,	bagno	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=9.8	_	_	_	_
4-0	PST203	4	0	adesso	adesso	_	_	_	_	_	linguistic	_	none	_	Begin=11.71	_	_	_	_
4-1	PST203	4	1	ovviamente	ovviamente	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-2	PST203	4	2	indovinate	indovinate	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-3	PST203	4	3	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-4	PST203	4	4	po'	po'	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-5	PST203	4	5	cosa	cosa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-6	PST203	4	6	faremo	faremo	_	_	_	_	_	linguistic	_	none	_	End=14.36	_	_	_	_
5-0	PST203	5	0	ci	ci	_	_	_	_	_	linguistic	_	none	_	Begin=14.79	_	_	_	_
5-1	PST203	5	1	racconteremo	racconteremo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-2	PST203	5	2	ogni	ogni	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-3	PST203	5	3	gruppo	gruppo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-4	PST203	5	4	racconterà	racconterà	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-5	PST203	5	5	all'	all'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
5-6	PST203	5	6	altro,	altro	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=18.15	_	_	_	_
6-0	PST203	6	0	più	più	_	_	_	_	_	linguistic	_	none	_	Begin=18.76	_	_	_	_
6-1	PST203	6	1	o	o	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-2	PST203	6	2	meno	meno	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-3	PST203	6	3	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-4	PST203	6	4	quello	quello	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-5	PST203	6	5	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-6	PST203	6	6	avete	avete	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-7	PST203	6	7	pensato	pensato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-8	PST203	6	8	alcune	alcune	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-9	PST203	6	9	cose	cose	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-10	PST203	6	10	saranno	saranno	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-11	PST203	6	11	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-12	PST203	6	12	comu~	comu~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	_
6-13	PST203	6	13	tanto	tanto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-14	PST203	6	14	siete	siete	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-15	PST203	6	15	sempre	sempre	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-16	PST203	6	16	voi	voi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-17	PST203	6	17	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-18	PST203	6	18	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-19	PST203	6	19	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-20	PST203	6	20	ehm	ehm	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-21	PST203	6	21	[le	le	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(1)
6-22	PST203	6	22	farà]	farà	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-4(1)
6-23	PST203	6	23	altra	altra	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-24	PST203	6	24	gente	gente	_	_	_	_	_	linguistic	_	none	_	End=24.44	_	_	_	_
7-0	PST092	7	0	[sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=23.57	_	_	_	0-2(1)
7-1	PST092	7	1	sì]	sì	_	_	_	_	_	linguistic	_	none	_	End=24.09	_	_	_	0-2(1)
8-0	PST203	8	0	quindi	quindi	_	_	_	_	_	linguistic	_	none	_	Begin=24.44	_	_	_	_
8-1	PST203	8	1	alcune	alcune	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
