token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PST200	0	0	0	e:h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=7.106	0x1	_	_	_
0-1	PST200	0	0	1	allora	allora	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
0-2	PST200	0	0	2	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
0-3	PST200	0	0	3	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-4	PST200	0	0	4	età	età	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-5	PST200	0	0	5	avete.	avete	_	_	_	_	_	linguistic	_	none	Intonation=Falling	_	_	_	_	_
0-6	PST200	0	0	6	{sospira}	{sospira}	_	_	_	_	_	nonverbalbehavior	_	none	_	_	_	_	_	_
0-7	PST200	0	0	7	innanzitutto	innanzitutto	_	_	_	_	_	linguistic	_	none	_	End=10.54	_	_	_	_
1-0	PST200	1	1	0	quanti	quanti	_	_	_	_	_	linguistic	_	none	_	Begin=10.668	_	_	_	_
1-1	PST200	1	1	1	anni	anni	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-2	PST200	1	1	2	hai	hai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-3	PST200	1	1	3	avete.	avete	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=11.714	_	_	_	_
2-0	PST001	2	2	0	e:::h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=12.474|End=13.124	0x3	_	_	_
3-0	PST200	3	3	0	°mh°.	mh	_	_	_	_	_	linguistic	_	none	Intonation=Falling|Volume=low	Begin=14.33|End=14.9	_	_	_	_
4-0	PST001	4	4	0	io:	io	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=15.336	1x1	_	_	_
4-1	PST001	4	4	1	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
4-2	PST001	4	4	2	io	io	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-3	PST001	4	4	3	ho	ho	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
